district_code,district_name,week,year,disease,cases_reported,population,incidence_rate,vaccination_coverage,rainfall_mm,humidity,risk_flag
D0432,District_432,15,2025,Typhoid,137,4727427,0.028979823,88.38,32.81,93.69,0
D0432,District_432,16,2025,Chikungunya,137,4727427,0.028979823,88.38,200.72,60.18,0
D0432,District_432,17,2025,Hepatitis,94,4727427,0.019883966,88.38,382.42,93.3,0
D0432,District_432,18,2025,Chikungunya,230,4727427,0.048652258,88.38,457.59,73.51,0
D0432,District_432,19,2025,Malaria,121,4727427,0.025595319,88.38,206.75,90.9,0
D0432,District_432,20,2025,Hepatitis,112,4727427,0.023691535,88.38,211.79,32.76,0
D0432,District_432,21,2025,Typhoid,192,4727427,0.040614059,88.38,351.31,76.05,0
D0432,District_432,22,2025,Typhoid,152,4727427,0.032152797,88.38,471.39,89.36,0
D0432,District_432,23,2025,Swine Flu,69,4727427,0.014595678,88.38,133.53,42.19,0
D0432,District_432,24,2025,Swine Flu,49,4727427,0.010365046,88.38,220.07,76.33,0
D0432,District_432,25,2025,Swine Flu,30,4727427,0.006345947,88.38,397.99,87.75,0
D0432,District_432,26,2025,Hepatitis,22,4727427,0.004653694,88.38,304.85,50.16,0
D0433,District_433,1,2025,Chikungunya,252,2952031,0.085364957,68.69,55.29,58.37,1
D0433,District_433,2,2025,Swine Flu,50,2952031,0.016937492,68.69,313.87,69.87,0
D0433,District_433,3,2025,Typhoid,144,2952031,0.048779976,68.69,93.37,66.34,1
D0433,District_433,4,2025,Dengue,206,2952031,0.069782465,68.69,255.11,32.74,1
D0433,District_433,5,2025,Hepatitis,145,2952031,0.049118725,68.69,264.55,36.91,1
D0433,District_433,6,2025,Malaria,17,2952031,0.005758747,68.69,438.1,37.03,0
D0433,District_433,7,2025,Malaria,74,2952031,0.025067487,68.69,231.25,48.36,0
D0433,District_433,8,2025,Dengue,168,2952031,0.056909971,68.69,139.72,47.21,1
D0433,District_433,9,2025,Chikungunya,145,2952031,0.049118725,68.69,115.48,81.96,1
D0433,District_433,10,2025,Typhoid,1,2952031,0.00033875,68.69,437.13,70.09,0
D0433,District_433,11,2025,Swine Flu,100,2952031,0.033874983,68.69,85.51,83.48,0
D0433,District_433,12,2025,Hepatitis,136,2952031,0.046069977,68.69,212.93,34.89,1
D0433,District_433,13,2025,Dengue,145,2952031,0.049118725,68.69,93.59,63.96,1
D0433,District_433,14,2025,Dengue,39,2952031,0.013211243,68.69,386.65,52.66,0
D0433,District_433,15,2025,Chikungunya,255,2952031,0.086381207,68.69,237.19,89.5,1
D0433,District_433,16,2025,Swine Flu,290,2952031,0.098237451,68.69,175.57,79.55,1
D0433,District_433,17,2025,Dengue,256,2952031,0.086719957,68.69,180.55,90.85,1
D0433,District_433,18,2025,Swine Flu,281,2952031,0.095188702,68.69,426.11,33.25,1
D0433,District_433,19,2025,Hepatitis,32,2952031,0.010839995,68.69,276.89,80.46,0
D0433,District_433,20,2025,Chikungunya,47,2952031,0.015921242,68.69,358.93,67.8,0
D0433,District_433,21,2025,Dengue,163,2952031,0.055216222,68.69,448.52,87.75,1
D0433,District_433,22,2025,Malaria,71,2952031,0.024051238,68.69,450.87,65.5,0
D0433,District_433,23,2025,Swine Flu,83,2952031,0.028116236,68.69,164.25,67.81,0
D0433,District_433,24,2025,Hepatitis,296,2952031,0.10026995,68.69,476.23,33.62,1
D0433,District_433,25,2025,Malaria,28,2952031,0.009484995,68.69,12.44,76.8,0
D0433,District_433,26,2025,Malaria,276,2952031,0.093494953,68.69,188.42,49.12,1
D0434,District_434,1,2025,Chikungunya,128,2706614,0.047291561,66.79,447.9,31.38,1
D0434,District_434,2,2025,Swine Flu,178,2706614,0.065764826,66.79,137.32,34.65,1
D0434,District_434,3,2025,Chikungunya,296,2706614,0.109361734,66.79,136.54,97.01,1
D0434,District_434,4,2025,Hepatitis,64,2706614,0.02364578,66.79,151.31,54.23,0
D0434,District_434,5,2025,Typhoid,135,2706614,0.049877818,66.79,306.16,90.77,1
D0434,District_434,6,2025,Hepatitis,148,2706614,0.054680867,66.79,219.17,97.18,1
D0434,District_434,7,2025,Hepatitis,290,2706614,0.107144942,66.79,363.37,96.03,1
D0434,District_434,8,2025,Dengue,40,2706614,0.014778613,66.79,447.46,91.72,0
D0434,District_434,9,2025,Hepatitis,250,2706614,0.092366329,66.79,337.1,92.64,1
D0434,District_434,10,2025,Swine Flu,25,2706614,0.009236633,66.79,102.23,50.23,0
D0434,District_434,11,2025,Chikungunya,267,2706614,0.09864724,66.79,466.34,40.6,1
D0434,District_434,12,2025,Chikungunya,118,2706614,0.043596907,66.79,132.25,74.75,1
D0434,District_434,13,2025,Chikungunya,69,2706614,0.025493107,66.79,74.95,64.17,0
D0434,District_434,14,2025,Hepatitis,14,2706614,0.005172514,66.79,44.98,36.91,0
D0434,District_434,15,2025,Swine Flu,30,2706614,0.01108396,66.79,281.69,77.43,0
D0434,District_434,16,2025,Swine Flu,156,2706614,0.057636589,66.79,56.88,69.4,1
D0434,District_434,17,2025,Chikungunya,111,2706614,0.04101065,66.79,69.39,90.41,1
D0434,District_434,18,2025,Dengue,218,2706614,0.080543439,66.79,150.02,72.64,1
D0434,District_434,19,2025,Dengue,38,2706614,0.014039682,66.79,140.83,70.18,0
D0434,District_434,20,2025,Dengue,141,2706614,0.05209461,66.79,302.12,60.85,1
D0434,District_434,21,2025,Swine Flu,22,2706614,0.008128237,66.79,408.37,62.4,0
D0434,District_434,22,2025,Swine Flu,282,2706614,0.104189219,66.79,380.67,96.81,1
D0434,District_434,23,2025,Swine Flu,131,2706614,0.048399957,66.79,131.24,39.69,1
D0434,District_434,24,2025,Chikungunya,14,2706614,0.005172514,66.79,122.66,61.24,0
D0434,District_434,25,2025,Swine Flu,167,2706614,0.061700708,66.79,482.9,75.91,1
D0434,District_434,26,2025,Malaria,188,2706614,0.06945948,66.79,4.12,60.31,1
D0435,District_435,1,2025,Malaria,86,8894268,0.009669149,97.58,439.86,49.83,0
D0435,District_435,2,2025,Chikungunya,40,8894268,0.004497278,97.58,99.86,50.12,0
D0435,District_435,3,2025,Typhoid,137,8894268,0.015403179,97.58,473.64,46.36,0
D0435,District_435,4,2025,Typhoid,285,8894268,0.032043109,97.58,171.15,54.07,0
D0435,District_435,5,2025,Dengue,281,8894268,0.031593381,97.58,220.18,91.02,0
D0435,District_435,6,2025,Malaria,292,8894268,0.032830133,97.58,353.56,65.37,0
D0435,District_435,7,2025,Typhoid,246,8894268,0.027658263,97.58,293.83,46.82,0
D0435,District_435,8,2025,Swine Flu,124,8894268,0.013941563,97.58,158.97,56.92,0
D0435,District_435,9,2025,Swine Flu,23,8894268,0.002585935,97.58,276.92,37.41,0
D0435,District_435,10,2025,Typhoid,264,8894268,0.029682038,97.58,365.35,93.28,0
D0435,District_435,11,2025,Chikungunya,152,8894268,0.017089658,97.58,21.17,58.57,0
D0435,District_435,12,2025,Malaria,284,8894268,0.031930677,97.58,5.6,98.63,0
D0435,District_435,13,2025,Malaria,293,8894268,0.032942565,97.58,229.03,54.33,0
D0435,District_435,14,2025,Hepatitis,156,8894268,0.017539386,97.58,65.92,88.54,0
D0435,District_435,15,2025,Dengue,217,8894268,0.024397736,97.58,332.17,47.95,0
D0435,District_435,16,2025,Malaria,104,8894268,0.011692924,97.58,107.03,35.33,0
D0435,District_435,17,2025,Hepatitis,102,8894268,0.01146806,97.58,216.43,32.22,0
D0435,District_435,18,2025,Malaria,149,8894268,0.016752362,97.58,98.84,72.43,0
D0435,District_435,19,2025,Hepatitis,41,8894268,0.00460971,97.58,274.24,51.81,0
D0435,District_435,20,2025,Typhoid,200,8894268,0.022486392,97.58,58.03,61.05,0
D0435,District_435,21,2025,Swine Flu,255,8894268,0.02867015,97.58,11.55,87.31,0
D0435,District_435,22,2025,Malaria,43,8894268,0.004834574,97.58,25.57,47.37,0
D0435,District_435,23,2025,Typhoid,92,8894268,0.01034374,97.58,477.13,51.61,0
D0435,District_435,24,2025,Hepatitis,173,8894268,0.019450729,97.58,71.14,89.17,0
D0435,District_435,25,2025,Hepatitis,104,8894268,0.011692924,97.58,354.24,64.49,0
D0435,District_435,26,2025,Typhoid,215,8894268,0.024172872,97.58,33.96,87.94,0
D0436,District_436,1,2025,Malaria,158,4406804,0.035853648,57.93,54.08,56.21,1
D0436,District_436,2,2025,Malaria,90,4406804,0.020422964,57.93,254.44,57.89,0
D0436,District_436,3,2025,Malaria,54,4406804,0.012253778,57.93,232.44,41.7,0
D0436,District_436,4,2025,Chikungunya,264,4406804,0.059907361,57.93,475.79,94.14,1
D0436,District_436,5,2025,Hepatitis,248,4406804,0.056276612,57.93,472.42,92.77,1
D0436,District_436,6,2025,Typhoid,19,4406804,0.004311515,57.93,389.8,98.9,0
D0436,District_436,7,2025,Chikungunya,12,4406804,0.002723062,57.93,301.05,58.17,0
D0436,District_436,8,2025,Swine Flu,106,4406804,0.024053713,57.93,227.48,87.3,1
D0436,District_436,9,2025,Typhoid,153,4406804,0.034719039,57.93,178.09,59.05,1
D0436,District_436,10,2025,Swine Flu,286,4406804,0.064899642,57.93,473.54,61.8,1
D0436,District_436,11,2025,Malaria,107,4406804,0.024280635,57.93,301.45,88.1,1
D0436,District_436,12,2025,Typhoid,212,4406804,0.048107427,57.93,289.54,42.42,1
D0436,District_436,13,2025,Hepatitis,53,4406804,0.012026857,57.93,115.95,45.42,0
D0436,District_436,14,2025,Typhoid,285,4406804,0.06467272,57.93,23.35,52.03,1
D0436,District_436,15,2025,Chikungunya,191,4406804,0.043342068,57.93,472.59,85.17,1
D0436,District_436,16,2025,Malaria,67,4406804,0.015203762,57.93,156.87,56.09,0
D0436,District_436,17,2025,Typhoid,192,4406804,0.04356899,57.93,221.29,55.07,1
D0436,District_436,18,2025,Chikungunya,37,4406804,0.008396107,57.93,57.32,99.92,0
D0436,District_436,19,2025,Hepatitis,281,4406804,0.063765032,57.93,418.46,56.87,1
D0436,District_436,20,2025,Malaria,48,4406804,0.010892248,57.93,13.82,47.34,0
D0436,District_436,21,2025,Hepatitis,109,4406804,0.024734479,57.93,417,73.62,1
D0436,District_436,22,2025,Hepatitis,214,4406804,0.04856127,57.93,70.14,86.13,1
D0436,District_436,23,2025,Malaria,153,4406804,0.034719039,57.93,443.28,34.87,1
D0436,District_436,24,2025,Dengue,201,4406804,0.045611287,57.93,364.89,73.32,1
D0436,District_436,25,2025,Dengue,206,4406804,0.046745896,57.93,82.34,32.5,1
D0436,District_436,26,2025,Dengue,140,4406804,0.031769055,57.93,282.91,66.84,1
D0437,District_437,1,2025,Malaria,232,4684494,0.049525093,79.64,156.33,47.99,0
D0437,District_437,2,2025,Hepatitis,251,4684494,0.053581027,79.64,89.12,51.46,0
D0437,District_437,3,2025,Dengue,112,4684494,0.023908665,79.64,429.59,62.7,0
D0437,District_437,4,2025,Hepatitis,196,4684494,0.041840165,79.64,201.76,94.9,0
D0437,District_437,5,2025,Hepatitis,278,4684494,0.059344723,79.64,199.27,79.75,0
D0437,District_437,6,2025,Typhoid,141,4684494,0.030099302,79.64,84.94,95.58,0
D0437,District_437,7,2025,Chikungunya,169,4684494,0.036076468,79.64,191.53,76.2,0
D0437,District_437,8,2025,Chikungunya,106,4684494,0.022627844,79.64,435.81,30.5,0
D0437,District_437,9,2025,Malaria,169,4684494,0.036076468,79.64,181.56,48.59,0
D0437,District_437,10,2025,Malaria,174,4684494,0.03714382,79.64,475.8,93.4,0
D0437,District_437,11,2025,Typhoid,38,4684494,0.008111869,79.64,473.15,75.04,0
D0437,District_437,12,2025,Hepatitis,236,4684494,0.050378974,79.64,72.45,98.72,0
D0437,District_437,13,2025,Malaria,75,4684494,0.016010267,79.64,88.66,40.92,0
D0437,District_437,14,2025,Dengue,230,4684494,0.049098152,79.64,431.34,50.77,0
D0437,District_437,15,2025,Dengue,262,4684494,0.0559292,79.64,196.38,55.37,0
D0437,District_437,16,2025,Hepatitis,140,4684494,0.029885832,79.64,2.19,52.86,0
D0437,District_437,17,2025,Dengue,129,4684494,0.027537659,79.64,136.94,47.64,0
D0437,District_437,18,2025,Typhoid,5,4684494,0.001067351,79.64,298.81,61.04,0
D0437,District_437,19,2025,Dengue,277,4684494,0.059131253,79.64,399.63,74.96,0
D0437,District_437,20,2025,Dengue,83,4684494,0.017718029,79.64,66.69,51.79,0
D0437,District_437,21,2025,Typhoid,297,4684494,0.063400658,79.64,55.27,35.58,0
D0437,District_437,22,2025,Hepatitis,136,4684494,0.029031951,79.64,461.05,79.6,0
D0437,District_437,23,2025,Chikungunya,101,4684494,0.021560493,79.64,375.57,62.13,0
D0437,District_437,24,2025,Dengue,9,4684494,0.001921232,79.64,294.89,68.95,0
D0437,District_437,25,2025,Dengue,105,4684494,0.022414374,79.64,384.59,61.88,0
D0437,District_437,26,2025,Dengue,269,4684494,0.057423491,79.64,214.43,92.33,0
D0438,District_438,1,2025,Chikungunya,195,6823359,0.0285783,60.54,379.23,69.11,1
D0438,District_438,2,2025,Swine Flu,294,6823359,0.043087283,60.54,185.9,94.63,1
D0438,District_438,3,2025,Hepatitis,117,6823359,0.01714698,60.54,122.05,65.74,1
D0438,District_438,4,2025,Hepatitis,100,6823359,0.014655538,60.54,364.51,50.48,0
D0438,District_438,5,2025,Typhoid,249,6823359,0.036492291,60.54,209.84,54.88,1
D0438,District_438,6,2025,Hepatitis,68,6823359,0.009965766,60.54,490.69,66.55,0
D0438,District_438,7,2025,Malaria,177,6823359,0.025940303,60.54,174.74,67.1,1
D0438,District_438,8,2025,Malaria,283,6823359,0.041475174,60.54,460.86,78.11,1
D0438,District_438,9,2025,Swine Flu,184,6823359,0.026966191,60.54,466.48,45.71,1
D0438,District_438,10,2025,Dengue,27,6823359,0.003956995,60.54,120.93,76.12,0
D0438,District_438,11,2025,Malaria,189,6823359,0.027698968,60.54,399.11,84.5,1
D0438,District_438,12,2025,Malaria,160,6823359,0.023448861,60.54,216.54,77.36,1
D0438,District_438,13,2025,Malaria,272,6823359,0.039863065,60.54,458.76,63.73,1
D0438,District_438,14,2025,Dengue,169,6823359,0.02476786,60.54,225.06,99.42,1
D0438,District_438,15,2025,Dengue,276,6823359,0.040449286,60.54,372.15,58.34,1
D0438,District_438,16,2025,Malaria,11,6823359,0.001612109,60.54,233.48,37.46,0
D0438,District_438,17,2025,Malaria,145,6823359,0.021250531,60.54,113.9,87.51,1
D0438,District_438,18,2025,Hepatitis,120,6823359,0.017586646,60.54,99.68,44.85,1
D0438,District_438,19,2025,Swine Flu,123,6823359,0.018026312,60.54,212.72,79.93,1
D0438,District_438,20,2025,Malaria,73,6823359,0.010698543,60.54,377.75,42.53,0
D0438,District_438,21,2025,Chikungunya,286,6823359,0.04191484,60.54,302.54,31.18,1
D0438,District_438,22,2025,Typhoid,88,6823359,0.012896874,60.54,344.31,41.19,0
D0438,District_438,23,2025,Swine Flu,54,6823359,0.007913991,60.54,141.16,56.39,0
D0438,District_438,24,2025,Swine Flu,151,6823359,0.022129863,60.54,240.72,37.46,1
D0438,District_438,25,2025,Chikungunya,290,6823359,0.042501061,60.54,22.2,43.84,1
D0438,District_438,26,2025,Dengue,127,6823359,0.018612534,60.54,408.77,83.52,1
D0439,District_439,1,2025,Chikungunya,283,7566670,0.037400865,82.82,494.95,83.89,0
D0439,District_439,2,2025,Typhoid,292,7566670,0.038590291,82.82,203.44,87.22,0
D0439,District_439,3,2025,Chikungunya,115,7566670,0.015198231,82.82,5.48,88.88,0
D0439,District_439,4,2025,Malaria,11,7566670,0.001453744,82.82,84.9,59.43,0
D0439,District_439,5,2025,Dengue,198,7566670,0.026167389,82.82,326.26,90.73,0
D0439,District_439,6,2025,Malaria,83,7566670,0.010969158,82.82,306.04,66.82,0
D0439,District_439,7,2025,Dengue,284,7566670,0.037533023,82.82,393.93,62.94,0
D0439,District_439,8,2025,Malaria,235,7566670,0.031057255,82.82,126.94,80.3,0
D0439,District_439,9,2025,Dengue,127,7566670,0.016784134,82.82,381.82,44.97,0
D0439,District_439,10,2025,Dengue,134,7566670,0.017709243,82.82,343.99,85.26,0
D0439,District_439,11,2025,Hepatitis,104,7566670,0.013744487,82.82,161.41,60.06,0
D0439,District_439,12,2025,Malaria,230,7566670,0.030396462,82.82,272.74,38.91,0
D0439,District_439,13,2025,Chikungunya,49,7566670,0.006475768,82.82,73.64,38.35,0
D0439,District_439,14,2025,Hepatitis,174,7566670,0.022995585,82.82,226.28,41.54,0
D0439,District_439,15,2025,Typhoid,165,7566670,0.021806158,82.82,440.6,92.34,0
D0439,District_439,16,2025,Hepatitis,138,7566670,0.018237877,82.82,210.6,99.37,0
D0439,District_439,17,2025,Dengue,1,7566670,0.000132159,82.82,419.78,54.99,0
D0439,District_439,18,2025,Swine Flu,139,7566670,0.018370036,82.82,295.13,50.45,0
D0439,District_439,19,2025,Swine Flu,12,7566670,0.001585902,82.82,95.94,45.31,0
D0439,District_439,20,2025,Hepatitis,56,7566670,0.007400878,82.82,290.55,87.67,0
D0439,District_439,21,2025,Swine Flu,100,7566670,0.013215853,82.82,252.99,44.64,0
D0439,District_439,22,2025,Typhoid,154,7566670,0.020352414,82.82,199.32,94.69,0
D0439,District_439,23,2025,Typhoid,267,7566670,0.035286328,82.82,59.82,76.71,0
D0439,District_439,24,2025,Chikungunya,148,7566670,0.019559463,82.82,208.35,92.8,0
D0439,District_439,25,2025,Chikungunya,299,7566670,0.039515401,82.82,36.38,68.78,0
D0439,District_439,26,2025,Malaria,291,7566670,0.038458133,82.82,49.38,78.35,0
D0440,District_440,1,2025,Typhoid,240,6159567,0.038963778,90.45,207.96,73.36,0
D0440,District_440,2,2025,Typhoid,47,6159567,0.007630406,90.45,152.69,88.18,0
D0440,District_440,3,2025,Swine Flu,81,6159567,0.013150275,90.45,462.77,88.51,0
D0440,District_440,4,2025,Hepatitis,122,6159567,0.019806587,90.45,187.85,71.29,0
D0440,District_440,5,2025,Malaria,129,6159567,0.020943031,90.45,378.93,74.28,0
D0440,District_440,6,2025,Chikungunya,295,6159567,0.047892977,90.45,265.12,94.53,0
D0440,District_440,7,2025,Swine Flu,192,6159567,0.031171022,90.45,352.04,95.09,0
D0440,District_440,8,2025,Swine Flu,200,6159567,0.032469815,90.45,130.06,76.5,0
D0440,District_440,9,2025,Hepatitis,235,6159567,0.038152032,90.45,470.95,30.54,0
D0440,District_440,10,2025,Hepatitis,267,6159567,0.043347203,90.45,265.04,37.31,0
D0440,District_440,11,2025,Dengue,214,6159567,0.034742702,90.45,415.66,90.06,0
D0440,District_440,12,2025,Dengue,53,6159567,0.008604501,90.45,182.52,35.93,0
D0440,District_440,13,2025,Swine Flu,68,6159567,0.011039737,90.45,50.11,44.95,0
D0440,District_440,14,2025,Hepatitis,20,6159567,0.003246981,90.45,336.86,46.14,0
D0440,District_440,15,2025,Swine Flu,85,6159567,0.013799671,90.45,3.88,72.02,0
D0440,District_440,16,2025,Malaria,124,6159567,0.020131285,90.45,237.65,70.36,0
D0440,District_440,17,2025,Hepatitis,244,6159567,0.039613174,90.45,96.4,50.26,0
D0440,District_440,18,2025,Typhoid,152,6159567,0.024677059,90.45,313.69,44.53,0
D0440,District_440,19,2025,Typhoid,186,6159567,0.030196928,90.45,489.71,83.52,0
D0440,District_440,20,2025,Swine Flu,244,6159567,0.039613174,90.45,232.2,95.48,0
D0440,District_440,21,2025,Chikungunya,289,6159567,0.046918882,90.45,408.75,33.7,0
D0440,District_440,22,2025,Hepatitis,46,6159567,0.007468057,90.45,253.89,39.32,0
D0440,District_440,23,2025,Chikungunya,201,6159567,0.032632164,90.45,247.92,74.95,0
D0440,District_440,24,2025,Typhoid,40,6159567,0.006493963,90.45,465.21,86.31,0
D0440,District_440,25,2025,Chikungunya,13,6159567,0.002110538,90.45,444.98,85.38,0
D0440,District_440,26,2025,Chikungunya,18,6159567,0.002922283,90.45,392.9,80.38,0
D0441,District_441,1,2025,Hepatitis,92,9434965,0.009750964,61.3,148.13,92.12,0
D0441,District_441,2,2025,Chikungunya,232,9434965,0.024589386,61.3,272.5,45.21,1
D0441,District_441,3,2025,Swine Flu,100,9434965,0.010598873,61.3,111.95,37.51,0
D0441,District_441,4,2025,Swine Flu,279,9434965,0.029570857,61.3,221.96,73.08,1
D0441,District_441,5,2025,Hepatitis,5,9434965,0.000529944,61.3,242.11,87.56,0
D0441,District_441,6,2025,Dengue,115,9434965,0.012188704,61.3,415.82,70.74,1
D0441,District_441,7,2025,Chikungunya,112,9434965,0.011870738,61.3,448.01,97.41,1
D0441,District_441,8,2025,Typhoid,276,9434965,0.029252891,61.3,207.31,85.69,1
D0441,District_441,9,2025,Dengue,74,9434965,0.007843166,61.3,8.85,79.06,0
D0441,District_441,10,2025,Typhoid,220,9434965,0.023317522,61.3,430.89,34.22,1
D0441,District_441,11,2025,Chikungunya,158,9434965,0.01674622,61.3,87.14,37.54,1
D0441,District_441,12,2025,Dengue,67,9434965,0.007101245,61.3,310.94,84.94,0
D0441,District_441,13,2025,Chikungunya,169,9434965,0.017912096,61.3,12.49,43.88,1
D0441,District_441,14,2025,Dengue,270,9434965,0.028616958,61.3,199.75,32.02,1
D0441,District_441,15,2025,Malaria,109,9434965,0.011552772,61.3,492.98,93.75,1
D0441,District_441,16,2025,Chikungunya,113,9434965,0.011976727,61.3,50.35,92.36,1
D0441,District_441,17,2025,Hepatitis,137,9434965,0.014520457,61.3,211.85,45.29,1
D0441,District_441,18,2025,Chikungunya,69,9434965,0.007313223,61.3,153.57,84.61,0
D0441,District_441,19,2025,Malaria,299,9434965,0.031690632,61.3,452.54,33.36,1
D0441,District_441,20,2025,Typhoid,181,9434965,0.019183961,61.3,434.67,49.95,1
D0441,District_441,21,2025,Dengue,85,9434965,0.009009042,61.3,118.85,73.66,0
D0441,District_441,22,2025,Malaria,78,9434965,0.008267121,61.3,40.59,83.42,0
D0441,District_441,23,2025,Chikungunya,200,9434965,0.021197747,61.3,313.57,30.73,1
D0441,District_441,24,2025,Malaria,273,9434965,0.028934925,61.3,168.18,52.83,1
D0441,District_441,25,2025,Swine Flu,191,9434965,0.020243848,61.3,336.04,45,1
D0441,District_441,26,2025,Typhoid,142,9434965,0.0150504,61.3,16.06,99.91,1
D0442,District_442,1,2025,Dengue,27,2366714,0.011408223,95.6,66.7,76.97,0
D0442,District_442,2,2025,Hepatitis,283,2366714,0.119575073,95.6,343.19,58.4,0
D0442,District_442,3,2025,Typhoid,151,2366714,0.063801541,95.6,106.19,35.3,0
D0442,District_442,4,2025,Malaria,73,2366714,0.030844454,95.6,428.79,71.91,0
D0442,District_442,5,2025,Malaria,210,2366714,0.08873062,95.6,29.3,74.92,0
D0442,District_442,6,2025,Typhoid,37,2366714,0.01563349,95.6,107.74,87.15,0
D0442,District_442,7,2025,Chikungunya,187,2366714,0.079012504,95.6,499.28,50.2,0
D0442,District_442,8,2025,Hepatitis,200,2366714,0.084505352,95.6,216.54,98.7,0
D0442,District_442,9,2025,Malaria,156,2366714,0.065914175,95.6,351.48,60.76,0
