cases_lag1,rainfall_lag1,humidity_lag1,vaccination_coverage,predicted_risk,district_code,action
41.0,427.8,93.32,94.17,1,D0471,Increase Vaccination Drive
256.0,314.9,74.9,64.03,1,D0727,Increase Vaccination Drive
176.0,0.01,94.57,78.1,1,D0112,Increase Vaccination Drive
143.0,26.41,67.41,50.16,1,D0238,Increase Vaccination Drive
3.0,341.52,40.9,76.29,1,D0658,Increase Vaccination Drive
46.0,130.11,94.8,86.98,1,D0386,Increase Vaccination Drive
147.0,396.35,53.25,83.61,1,D0317,Increase Vaccination Drive
60.0,428.78,31.87,63.1,1,D0630,Increase Vaccination Drive
120.0,296.48,47.66,64.31,1,D0054,Increase Vaccination Drive
183.0,51.56,71.24,51.47,1,D0016,Increase Vaccination Drive
264.0,10.69,37.39,91.98,1,D0523,Increase Vaccination Drive
4.0,205.39,84.9,97.73,1,D0170,Increase Vaccination Drive
59.0,139.11,42.59,55.42,1,D0285,Increase Vaccination Drive
77.0,381.47,31.35,92.95,1,D0385,Increase Vaccination Drive
161.0,95.53,55.74,93.32,1,D0254,Increase Vaccination Drive
82.0,421.71,56.61,73.81,1,D0360,Increase Vaccination Drive
6.0,93.2,69.69,67.24,1,D0581,Increase Vaccination Drive
134.0,257.19,81.41,61.84,1,D0420,Increase Vaccination Drive
224.0,28.89,49.66,91.85,1,D0067,Increase Vaccination Drive
158.0,362.85,32.38,50.35,1,D0693,Increase Vaccination Drive
163.0,10.92,40.38,60.76,1,D0204,Increase Vaccination Drive
263.0,288.94,41.83,94.42,1,D0296,Increase Vaccination Drive
153.0,229.67,39.49,85.4,1,D0611,Increase Vaccination Drive
260.0,20.22,56.11,80.36,1,D0525,Increase Vaccination Drive
192.0,212.11,52.92,89.59,1,D0018,Increase Vaccination Drive
209.0,347.3,42.48,55.66,1,D0543,Increase Vaccination Drive
62.0,449.35,78.13,77.52,1,D0665,Increase Vaccination Drive
4.0,266.08,78.12,54.43,1,D0461,Increase Vaccination Drive
283.0,497.17,92.17,72.38,1,D0183,Increase Vaccination Drive
235.0,422.96,43.9,74.48,1,D0098,Increase Vaccination Drive
97.0,256.49,34.71,71.31,1,D0574,Increase Vaccination Drive
205.0,211.43,47.29,60.54,1,D0349,Increase Vaccination Drive
178.0,478.4,88.01,63.01,1,D0102,Increase Vaccination Drive
77.0,213.31,38.86,75.6,1,D0664,Increase Vaccination Drive
73.0,303.88,45.34,59.73,1,D0103,Increase Vaccination Drive
170.0,286.72,72.72,51.47,1,D0016,Increase Vaccination Drive
148.0,254.18,62.63,81.69,1,D0073,Increase Vaccination Drive
13.0,273.31,52.24,96.53,1,D0269,Increase Vaccination Drive
147.0,316.89,47.68,51.85,1,D0512,Increase Vaccination Drive
229.0,375.59,47.85,57.18,1,D0144,Increase Vaccination Drive
212.0,145.76,72.33,51.85,1,D0512,Increase Vaccination Drive
38.0,473.15,75.04,79.64,1,D0437,Increase Vaccination Drive
52.0,242.67,92.31,54.76,1,D0384,Increase Vaccination Drive
280.0,206.77,72.47,97.37,1,D0060,Increase Vaccination Drive
47.0,438.8,99.09,69.55,1,D0614,Increase Vaccination Drive
35.0,80.86,83.79,59.49,1,D0403,Increase Vaccination Drive
245.0,109.52,98.69,81.2,1,D0558,Increase Vaccination Drive
20.0,213.55,50.09,65.17,1,D0005,Increase Vaccination Drive
56.0,216.69,46.74,50.17,1,D0546,Increase Vaccination Drive
96.0,97.12,77.47,71.55,1,D0572,Increase Vaccination Drive
296.0,249.22,78.94,60.46,1,D0646,Increase Vaccination Drive
57.0,351.74,96.03,60.46,1,D0654,Increase Vaccination Drive
215.0,38.93,76.54,71.68,1,D0185,Increase Vaccination Drive
80.0,152.72,82.17,72.25,1,D0372,Increase Vaccination Drive
140.0,0.45,50.38,89.58,1,D0364,Increase Vaccination Drive
48.0,308.39,98.2,83.15,1,D0121,Increase Vaccination Drive
14.0,140.3,56.76,81.52,1,D0418,Increase Vaccination Drive
288.0,495.24,87.31,97.18,1,D0577,Increase Vaccination Drive
190.0,390.35,38.78,66.61,1,D0222,Increase Vaccination Drive
117.0,301.36,39.65,55.66,1,D0543,Increase Vaccination Drive
169.0,56.97,49.51,53.04,1,D0354,Increase Vaccination Drive
38.0,201.08,87.63,65.92,1,D0369,Increase Vaccination Drive
290.0,487.62,66.87,92.32,1,D0263,Increase Vaccination Drive
182.0,440.59,71.06,52.41,1,D0730,Increase Vaccination Drive
36.0,403.74,58.39,51.22,1,D0289,Increase Vaccination Drive
120.0,18.67,99.4,58.63,1,D0012,Increase Vaccination Drive
290.0,352.78,80.36,58.18,1,D0725,Increase Vaccination Drive
204.0,492.91,55.22,57.53,1,D0724,Increase Vaccination Drive
165.0,224.08,69.08,76.68,1,D0330,Increase Vaccination Drive
96.0,304.61,71.96,61.84,1,D0420,Increase Vaccination Drive
285.0,403.76,35.97,58.63,1,D0688,Increase Vaccination Drive
148.0,265.96,66.1,60.57,1,D0382,Increase Vaccination Drive
216.0,10.38,46.27,88.13,1,D0641,Increase Vaccination Drive
41.0,113.49,66.33,69.42,1,D0190,Increase Vaccination Drive
36.0,166.34,77.3,54.23,1,D0394,Increase Vaccination Drive
105.0,219.72,49.9,68.49,1,D0411,Increase Vaccination Drive
192.0,285.94,81.47,94.35,1,D0076,Increase Vaccination Drive
269.0,123.55,89.06,80.94,1,D0051,Increase Vaccination Drive
132.0,133.6,70.45,66.36,1,D0599,Increase Vaccination Drive
63.0,446.06,99.33,94.63,1,D0405,Increase Vaccination Drive
196.0,247.59,49.66,61.84,1,D0420,Increase Vaccination Drive
266.0,56.42,92.66,82.02,1,D0261,Increase Vaccination Drive
207.0,198.43,68.39,93.03,1,D0711,Increase Vaccination Drive
98.0,438.74,71.78,91.89,1,D0120,Increase Vaccination Drive
264.0,242.09,43.06,52.12,1,D0207,Increase Vaccination Drive
138.0,158.19,81.43,76.54,1,D0303,Increase Vaccination Drive
71.0,165.85,87.26,97.11,1,D0479,Increase Vaccination Drive
266.0,363.26,44.8,76.29,1,D0658,Increase Vaccination Drive
35.0,74.63,44.53,70.53,1,D0540,Increase Vaccination Drive
165.0,279.98,41.95,75.25,1,D0526,Increase Vaccination Drive
240.0,274.21,49.69,69.19,1,D0128,Increase Vaccination Drive
211.0,360.76,92.28,88.86,1,D0358,Increase Vaccination Drive
286.0,62.99,47.57,57.53,1,D0724,Increase Vaccination Drive
168.0,166.21,57.65,58.79,1,D0197,Increase Vaccination Drive
175.0,131.62,98.31,72.29,1,D0140,Increase Vaccination Drive
195.0,96.14,54.37,65.12,1,D0024,Increase Vaccination Drive
163.0,312.6,35.12,54.41,1,D0636,Increase Vaccination Drive
134.0,422.09,94.42,53.82,1,D0055,Increase Vaccination Drive
29.0,414.96,49.18,59.4,1,D0586,Increase Vaccination Drive
3.0,20.01,69.42,65.68,1,D0502,Increase Vaccination Drive
67.0,465.36,88.26,65.74,1,D0567,Increase Vaccination Drive
33.0,374.99,60.28,79.5,1,D0406,Increase Vaccination Drive
100.0,10.06,99.42,88.87,1,D0268,Increase Vaccination Drive
95.0,264.94,40.74,94.42,1,D0296,Increase Vaccination Drive
211.0,173.18,53.72,77.47,1,D0426,Increase Vaccination Drive
100.0,142.05,32.13,59.02,1,D0336,Increase Vaccination Drive
40.0,234.35,30.07,78.39,1,D0021,Increase Vaccination Drive
213.0,81.52,89.97,64.48,1,D0115,Increase Vaccination Drive
246.0,475.19,67.42,96.7,1,D0332,Increase Vaccination Drive
235.0,126.94,80.3,82.82,1,D0439,Increase Vaccination Drive
105.0,72.24,70.11,97.53,1,D0449,Increase Vaccination Drive
190.0,65.8,66.96,81.33,1,D0704,Increase Vaccination Drive
185.0,166.68,57.56,55.44,1,D0311,Increase Vaccination Drive
143.0,170.6,59.45,53.43,1,D0475,Increase Vaccination Drive
39.0,223.53,80.79,80.05,1,D0085,Increase Vaccination Drive
17.0,26.17,40.82,61.85,1,D0424,Increase Vaccination Drive
36.0,19.9,68.36,82.44,1,D0527,Increase Vaccination Drive
295.0,343.46,99.38,83.49,1,D0362,Increase Vaccination Drive
55.0,310.75,85.71,55.6,1,D0270,Increase Vaccination Drive
260.0,143.58,50.06,62.62,1,D0402,Increase Vaccination Drive
114.0,143.26,77.62,95.63,1,D0135,Increase Vaccination Drive
66.0,243.2,39.33,65.65,1,D0315,Increase Vaccination Drive
33.0,64.83,94.13,78.26,1,D0729,Increase Vaccination Drive
205.0,40.09,70.64,53.58,1,D0166,Increase Vaccination Drive
112.0,74.84,74.41,77.06,1,D0726,Increase Vaccination Drive
156.0,175.38,44.53,86.74,1,D0635,Increase Vaccination Drive
4.0,50.12,79.24,51.16,1,D0419,Increase Vaccination Drive
140.0,170.38,60.47,59.6,1,D0595,Increase Vaccination Drive
227.0,103.49,43.75,97.63,1,D0365,Increase Vaccination Drive
76.0,418.22,96.42,50.16,1,D0238,Increase Vaccination Drive
50.0,259.01,96.34,53.94,1,D0196,Increase Vaccination Drive
44.0,466.93,74.7,88.11,1,D0612,Increase Vaccination Drive
36.0,368.98,89.92,79.5,1,D0406,Increase Vaccination Drive
169.0,181.56,48.59,79.64,1,D0437,Increase Vaccination Drive
89.0,260.04,92.61,50.71,1,D0495,Increase Vaccination Drive
252.0,211.0,89.97,91.98,1,D0523,Increase Vaccination Drive
199.0,230.53,89.23,81.33,1,D0704,Increase Vaccination Drive
205.0,24.53,46.48,97.11,1,D0479,Increase Vaccination Drive
35.0,273.24,66.37,71.67,1,D0217,Increase Vaccination Drive
103.0,200.61,36.62,74.21,1,D0692,Increase Vaccination Drive
145.0,412.05,43.11,94.1,1,D0345,Increase Vaccination Drive
64.0,384.2,42.64,82.29,1,D0377,Increase Vaccination Drive
272.0,155.6,36.79,72.45,1,D0470,Increase Vaccination Drive
269.0,318.05,95.52,82.02,1,D0261,Increase Vaccination Drive
233.0,494.03,78.98,59.01,1,D0516,Increase Vaccination Drive
209.0,138.16,69.58,60.84,1,D0117,Increase Vaccination Drive
284.0,379.15,89.56,97.18,1,D0577,Increase Vaccination Drive
206.0,179.82,93.95,88.58,1,D0624,Increase Vaccination Drive
206.0,82.34,32.5,57.93,1,D0436,Increase Vaccination Drive
26.0,394.54,48.36,81.15,1,D0529,Increase Vaccination Drive
175.0,13.55,55.73,60.76,1,D0204,Increase Vaccination Drive
164.0,473.58,59.91,82.53,1,D0143,Increase Vaccination Drive
80.0,189.57,70.2,55.59,1,D0597,Increase Vaccination Drive
182.0,35.05,69.08,89.43,1,D0149,Increase Vaccination Drive
36.0,22.38,76.5,53.24,1,D0304,Increase Vaccination Drive
244.0,371.41,64.89,65.92,1,D0369,Increase Vaccination Drive
36.0,436.83,55.32,76.82,1,D0462,Increase Vaccination Drive
171.0,444.84,71.03,95.79,1,D0294,Increase Vaccination Drive
148.0,11.56,57.88,94.19,1,D0381,Increase Vaccination Drive
84.0,357.55,72.98,50.75,1,D0133,Increase Vaccination Drive
118.0,186.99,59.72,57.35,1,D0657,Increase Vaccination Drive
147.0,393.5,57.12,62.37,1,D0564,Increase Vaccination Drive
72.0,488.86,57.49,93.93,1,D0347,Increase Vaccination Drive
172.0,126.16,97.55,89.34,1,D0179,Increase Vaccination Drive
123.0,336.13,52.48,92.99,1,D0167,Increase Vaccination Drive
210.0,158.47,72.11,78.52,1,D0178,Increase Vaccination Drive
104.0,380.28,88.41,50.0,1,D0448,Increase Vaccination Drive
293.0,465.88,50.7,91.55,1,D0089,Increase Vaccination Drive
68.0,364.65,50.71,55.37,1,D0177,Increase Vaccination Drive
132.0,285.61,61.27,81.26,1,D0258,Increase Vaccination Drive
286.0,288.35,92.93,96.49,1,D0131,Increase Vaccination Drive
86.0,81.25,82.82,55.42,1,D0285,Increase Vaccination Drive
101.0,315.91,46.33,83.24,1,D0046,Increase Vaccination Drive
121.0,50.22,84.28,76.82,1,D0462,Increase Vaccination Drive
117.0,276.77,91.23,92.31,1,D0391,Increase Vaccination Drive
269.0,408.89,48.18,71.67,1,D0072,Increase Vaccination Drive
178.0,72.04,72.79,97.98,1,D0137,Increase Vaccination Drive
99.0,236.61,97.17,63.43,1,D0556,Increase Vaccination Drive
56.0,494.19,66.68,69.14,1,D0473,Increase Vaccination Drive
194.0,346.46,57.1,72.48,1,D0211,Increase Vaccination Drive
264.0,182.62,85.73,82.29,1,D0377,Increase Vaccination Drive
118.0,90.59,53.61,66.33,1,D0152,Increase Vaccination Drive
39.0,472.54,39.75,81.02,1,D0552,Increase Vaccination Drive
81.0,149.4,50.62,97.53,1,D0449,Increase Vaccination Drive
273.0,76.05,30.7,71.1,1,D0082,Increase Vaccination Drive
193.0,173.64,71.94,81.58,1,D0249,Increase Vaccination Drive
105.0,345.16,90.85,78.52,1,D0178,Increase Vaccination Drive
27.0,285.34,96.01,83.9,1,D0324,Increase Vaccination Drive
56.0,228.45,31.32,91.98,1,D0523,Increase Vaccination Drive
131.0,120.02,94.34,57.55,1,D0603,Increase Vaccination Drive
121.0,278.97,76.23,81.48,1,D0536,Increase Vaccination Drive
145.0,140.77,91.49,59.79,1,D0618,Increase Vaccination Drive
133.0,19.57,73.64,78.9,1,D0613,Increase Vaccination Drive
15.0,213.28,60.44,65.45,1,D0466,Increase Vaccination Drive
282.0,24.46,72.46,54.32,1,D0690,Increase Vaccination Drive
87.0,221.52,73.3,87.61,1,D0275,Increase Vaccination Drive
122.0,70.01,47.14,50.05,1,D0674,Increase Vaccination Drive
174.0,57.51,75.51,84.61,1,D0326,Increase Vaccination Drive
38.0,218.89,67.55,75.47,1,D0259,Increase Vaccination Drive
49.0,267.44,30.41,79.14,1,D0361,Increase Vaccination Drive
69.0,468.43,67.93,87.59,1,D0300,Increase Vaccination Drive
124.0,364.55,77.83,57.55,1,D0603,Increase Vaccination Drive
15.0,90.41,60.31,65.37,1,D0627,Increase Vaccination Drive
13.0,417.79,81.77,58.14,1,D0273,Increase Vaccination Drive
45.0,323.47,43.86,94.63,1,D0405,Increase Vaccination Drive
281.0,463.68,87.16,95.59,1,D0355,Increase Vaccination Drive
48.0,161.51,32.81,96.49,1,D0131,Increase Vaccination Drive
148.0,161.04,66.74,78.77,1,D0025,Increase Vaccination Drive
15.0,262.68,56.65,93.93,1,D0347,Increase Vaccination Drive
38.0,412.72,46.81,89.63,1,D0229,Increase Vaccination Drive
39.0,337.66,70.89,66.35,1,D0510,Increase Vaccination Drive
253.0,229.82,54.53,75.47,1,D0259,Increase Vaccination Drive
57.0,78.75,40.68,80.93,1,D0344,Increase Vaccination Drive
174.0,346.78,54.76,80.95,1,D0699,Increase Vaccination Drive
253.0,393.48,39.25,77.09,1,D0443,Increase Vaccination Drive
80.0,467.28,97.67,77.39,1,D0410,Increase Vaccination Drive
9.0,230.86,78.15,86.25,1,D0114,Increase Vaccination Drive
87.0,153.65,66.43,67.99,1,D0566,Increase Vaccination Drive
196.0,419.08,84.0,78.94,1,D0134,Increase Vaccination Drive
164.0,258.64,39.2,74.55,1,D0228,Increase Vaccination Drive
108.0,298.07,85.57,55.67,1,D0210,Increase Vaccination Drive
96.0,118.77,56.9,93.13,1,D0058,Increase Vaccination Drive
269.0,128.97,86.15,53.31,1,D0008,Increase Vaccination Drive
289.0,202.74,78.08,72.28,1,D0220,Increase Vaccination Drive
296.0,182.1,95.67,60.42,1,D0413,Increase Vaccination Drive
157.0,325.99,91.77,70.7,1,D0539,Increase Vaccination Drive
203.0,228.89,68.18,54.62,1,D0679,Increase Vaccination Drive
74.0,207.42,83.82,57.29,1,D0579,Increase Vaccination Drive
66.0,327.8,78.05,74.62,1,D0481,Increase Vaccination Drive
188.0,269.17,84.47,83.15,1,D0121,Increase Vaccination Drive
250.0,447.78,84.56,90.3,1,D0208,Increase Vaccination Drive
166.0,451.45,95.45,59.49,1,D0403,Increase Vaccination Drive
29.0,441.11,96.04,85.06,1,D0534,Increase Vaccination Drive
26.0,410.79,64.19,52.44,1,D0321,Increase Vaccination Drive
178.0,38.07,71.16,60.38,1,D0044,Increase Vaccination Drive
276.0,258.03,99.9,85.06,1,D0534,Increase Vaccination Drive
76.0,124.51,64.56,60.85,1,D0602,Increase Vaccination Drive
283.0,262.2,84.23,93.37,1,D0034,Increase Vaccination Drive
271.0,252.56,92.61,81.58,1,D0247,Increase Vaccination Drive
217.0,36.48,36.45,91.51,1,D0609,Increase Vaccination Drive
241.0,404.11,82.79,97.39,1,D0659,Increase Vaccination Drive
24.0,439.88,92.17,54.41,1,D0636,Increase Vaccination Drive
89.0,260.08,60.98,65.65,1,D0315,Increase Vaccination Drive
103.0,152.31,30.65,92.1,1,D0002,Increase Vaccination Drive
44.0,310.07,98.28,80.57,1,D0019,Increase Vaccination Drive
200.0,6.3,57.97,72.45,1,D0470,Increase Vaccination Drive
251.0,38.22,53.0,80.39,1,D0697,Increase Vaccination Drive
242.0,235.82,87.4,95.01,1,D0174,Increase Vaccination Drive
148.0,352.82,84.1,65.55,1,D0681,Increase Vaccination Drive
106.0,273.12,74.61,72.89,1,D0232,Increase Vaccination Drive
267.0,265.04,37.31,90.45,1,D0440,Increase Vaccination Drive
255.0,19.65,70.21,83.11,1,D0282,Increase Vaccination Drive
28.0,378.74,58.81,81.1,1,D0507,Increase Vaccination Drive
247.0,227.08,54.43,59.02,1,D0336,Increase Vaccination Drive
138.0,164.15,71.32,81.2,1,D0558,Increase Vaccination Drive
293.0,310.42,90.01,53.16,1,D0368,Increase Vaccination Drive
34.0,81.76,98.84,64.31,1,D0054,Increase Vaccination Drive
231.0,35.63,79.82,82.36,1,D0070,Increase Vaccination Drive
88.0,418.46,66.7,51.22,1,D0289,Increase Vaccination Drive
57.0,360.74,74.04,50.43,1,D0561,Increase Vaccination Drive
224.0,413.84,55.85,50.43,1,D0561,Increase Vaccination Drive
142.0,384.18,59.06,70.53,1,D0540,Increase Vaccination Drive
152.0,313.69,44.53,90.45,1,D0440,Increase Vaccination Drive
297.0,293.18,69.49,50.17,1,D0546,Increase Vaccination Drive
47.0,380.14,98.93,91.72,1,D0068,Increase Vaccination Drive
175.0,406.49,98.1,61.17,1,D0059,Increase Vaccination Drive
139.0,102.25,79.75,50.36,1,D0350,Increase Vaccination Drive
241.0,398.97,30.36,97.46,1,D0708,Increase Vaccination Drive
39.0,280.22,41.96,80.05,1,D0085,Increase Vaccination Drive
251.0,264.78,70.52,96.79,1,D0555,Increase Vaccination Drive
120.0,266.04,90.2,83.11,1,D0282,Increase Vaccination Drive
60.0,466.94,73.61,53.82,1,D0055,Increase Vaccination Drive
185.0,394.67,82.28,50.86,1,D0428,Increase Vaccination Drive
264.0,91.31,45.37,58.14,1,D0273,Increase Vaccination Drive
263.0,115.32,38.88,59.11,1,D0610,Increase Vaccination Drive
154.0,112.98,58.16,78.55,1,D0668,Increase Vaccination Drive
253.0,233.1,57.42,54.32,1,D0690,Increase Vaccination Drive
50.0,102.13,37.26,81.72,1,D0227,Increase Vaccination Drive
130.0,479.92,43.69,76.82,1,D0462,Increase Vaccination Drive
38.0,340.92,35.15,80.6,1,D0390,Increase Vaccination Drive
178.0,219.49,81.93,58.63,1,D0012,Increase Vaccination Drive
250.0,418.51,33.49,53.92,1,D0045,Increase Vaccination Drive
154.0,96.51,88.12,50.78,1,D0412,Increase Vaccination Drive
169.0,430.36,81.24,63.79,1,D0545,Increase Vaccination Drive
5.0,339.7,91.0,77.39,1,D0410,Increase Vaccination Drive
251.0,231.87,96.75,59.4,1,D0586,Increase Vaccination Drive
86.0,191.92,82.81,85.44,1,D0090,Increase Vaccination Drive
68.0,110.24,97.79,74.55,1,D0228,Increase Vaccination Drive
119.0,352.73,59.19,78.69,1,D0122,Increase Vaccination Drive
236.0,498.76,70.6,78.38,1,D0400,Increase Vaccination Drive
244.0,434.03,56.21,58.43,1,D0065,Increase Vaccination Drive
59.0,290.38,77.25,66.35,1,D0510,Increase Vaccination Drive
283.0,53.58,33.97,54.43,1,D0461,Increase Vaccination Drive
50.0,246.37,96.64,51.16,1,D0563,Increase Vaccination Drive
57.0,170.66,57.38,80.17,1,D0158,Increase Vaccination Drive
101.0,300.56,60.1,88.42,1,D0001,Increase Vaccination Drive
97.0,370.9,63.93,61.33,1,D0383,Increase Vaccination Drive
42.0,171.05,64.54,50.43,1,D0561,Increase Vaccination Drive
254.0,419.81,50.69,53.01,1,D0509,Increase Vaccination Drive
98.0,207.96,38.44,53.19,1,D0274,Increase Vaccination Drive
275.0,182.25,74.14,71.55,1,D0572,Increase Vaccination Drive
156.0,271.94,30.95,75.34,1,D0279,Increase Vaccination Drive
173.0,364.63,42.34,68.05,1,D0450,Increase Vaccination Drive
132.0,303.63,30.57,92.95,1,D0385,Increase Vaccination Drive
100.0,119.53,56.03,52.62,1,D0176,Increase Vaccination Drive
276.0,499.84,95.88,52.17,1,D0422,Increase Vaccination Drive
71.0,450.87,65.5,68.69,1,D0433,Increase Vaccination Drive
154.0,350.25,46.1,63.7,1,D0694,Increase Vaccination Drive
39.0,481.49,39.59,82.28,1,D0533,Increase Vaccination Drive
84.0,307.93,56.98,63.16,1,D0041,Increase Vaccination Drive
288.0,223.65,34.97,84.21,1,D0234,Increase Vaccination Drive
84.0,257.47,34.57,67.6,1,D0124,Increase Vaccination Drive
151.0,272.61,59.51,50.05,1,D0674,Increase Vaccination Drive
94.0,244.61,36.42,87.59,1,D0300,Increase Vaccination Drive
208.0,106.87,49.35,50.37,1,D0333,Increase Vaccination Drive
9.0,223.39,39.26,88.87,1,D0268,Increase Vaccination Drive
50.0,282.77,77.75,75.62,1,D0501,Increase Vaccination Drive
143.0,205.35,83.8,58.0,1,D0340,Increase Vaccination Drive
215.0,80.26,31.37,71.31,1,D0574,Increase Vaccination Drive
234.0,137.69,83.07,80.39,1,D0697,Increase Vaccination Drive
162.0,289.25,92.86,63.81,1,D0162,Increase Vaccination Drive
279.0,161.83,33.5,75.31,1,D0493,Increase Vaccination Drive
36.0,346.97,80.03,50.32,1,D0031,Increase Vaccination Drive
245.0,236.6,60.76,77.57,1,D0048,Increase Vaccination Drive
260.0,31.57,69.16,87.69,1,D0706,Increase Vaccination Drive
134.0,310.0,67.95,88.93,1,D0265,Increase Vaccination Drive
90.0,93.32,51.9,63.81,1,D0162,Increase Vaccination Drive
74.0,200.96,88.1,65.22,1,D0537,Increase Vaccination Drive
178.0,352.45,68.2,87.32,1,D0548,Increase Vaccination Drive
47.0,322.36,82.43,65.68,1,D0502,Increase Vaccination Drive
72.0,38.83,87.57,86.58,1,D0517,Increase Vaccination Drive
106.0,183.23,72.15,80.74,1,D0500,Increase Vaccination Drive
268.0,221.97,76.02,83.46,1,D0632,Increase Vaccination Drive
88.0,163.49,70.57,94.63,1,D0405,Increase Vaccination Drive
161.0,344.3,54.3,50.02,1,D0701,Increase Vaccination Drive
138.0,419.08,58.91,63.33,1,D0409,Increase Vaccination Drive
178.0,215.9,39.4,52.44,1,D0321,Increase Vaccination Drive
38.0,347.34,37.89,80.14,1,D0404,Increase Vaccination Drive
78.0,297.69,77.5,81.99,1,D0033,Increase Vaccination Drive
62.0,347.82,93.3,82.29,1,D0377,Increase Vaccination Drive
272.0,289.04,96.8,79.14,1,D0361,Increase Vaccination Drive
6.0,205.39,49.15,50.71,1,D0495,Increase Vaccination Drive
79.0,491.37,32.97,78.22,1,D0181,Increase Vaccination Drive
30.0,180.03,47.37,65.68,1,D0502,Increase Vaccination Drive
217.0,311.48,60.9,72.13,1,D0053,Increase Vaccination Drive
46.0,36.11,50.39,73.79,1,D0295,Increase Vaccination Drive
44.0,130.67,61.15,95.01,1,D0174,Increase Vaccination Drive
45.0,8.45,55.85,53.82,1,D0569,Increase Vaccination Drive
96.0,262.19,83.77,69.34,1,D0645,Increase Vaccination Drive
124.0,146.01,58.63,55.59,1,D0597,Increase Vaccination Drive
34.0,122.07,35.83,92.5,1,D0568,Increase Vaccination Drive
281.0,126.42,32.86,66.61,1,D0222,Increase Vaccination Drive
