district,week,rainfall_mm,humidity,district_code,district_name
District_364,18,128.13,97.58,D0364,District_364
District_364,19,190.1,37.23,D0364,District_364
District_364,20,435.64,62.21,D0364,District_364
District_364,21,331.57,59.34,D0364,District_364
District_364,22,170.86,72.01,D0364,District_364
District_364,23,341.85,86.84,D0364,District_364
District_364,24,9.84,88.9,D0364,District_364
District_364,25,367.82,76.91,D0364,District_364
District_364,26,243.51,74.91,D0364,District_364
District_365,1,406.59,96.43,D0365,District_365
District_365,2,477.32,56.86,D0365,District_365
District_365,3,462.89,88.29,D0365,District_365
District_365,4,454.63,94.51,D0365,District_365
District_365,5,256.08,64.41,D0365,District_365
District_365,6,180.07,81.04,D0365,District_365
District_365,7,232.52,56.39,D0365,District_365
District_365,8,344.95,41.12,D0365,District_365
District_365,9,442.0,71.06,D0365,District_365
District_365,10,103.49,43.75,D0365,District_365
District_365,11,459.1,62.03,D0365,District_365
District_365,12,407.59,91.1,D0365,District_365
District_365,13,489.43,36.02,D0365,District_365
District_365,14,440.13,32.13,D0365,District_365
District_365,15,139.97,72.45,D0365,District_365
District_365,16,52.98,53.17,D0365,District_365
District_365,17,56.12,59.26,D0365,District_365
District_365,18,145.61,58.4,D0365,District_365
District_365,19,307.09,36.06,D0365,District_365
District_365,20,402.16,30.25,D0365,District_365
District_365,21,449.63,92.89,D0365,District_365
District_365,22,311.88,45.25,D0365,District_365
District_365,23,2.82,59.83,D0365,District_365
District_365,24,93.16,98.03,D0365,District_365
District_365,25,49.86,87.87,D0365,District_365
District_365,26,181.66,37.56,D0365,District_365
District_366,1,250.68,65.6,D0366,District_366
District_366,2,21.7,81.11,D0366,District_366
District_366,3,174.24,78.89,D0366,District_366
District_366,4,89.59,83.26,D0366,District_366
District_366,5,323.54,62.02,D0366,District_366
District_366,6,232.14,42.31,D0366,District_366
District_366,7,247.66,62.54,D0366,District_366
District_366,8,213.85,75.35,D0366,District_366
District_366,9,478.01,72.6,D0366,District_366
District_366,10,107.37,34.94,D0366,District_366
District_366,11,258.33,34.55,D0366,District_366
District_366,12,368.01,97.57,D0366,District_366
District_366,13,278.42,40.63,D0366,District_366
District_366,14,464.51,50.61,D0366,District_366
District_366,15,188.98,83.73,D0366,District_366
District_366,16,231.84,58.68,D0366,District_366
District_366,17,44.26,42.7,D0366,District_366
District_366,18,304.5,62.71,D0366,District_366
District_366,19,144.11,69.83,D0366,District_366
District_366,20,80.15,61.69,D0366,District_366
District_366,21,272.27,94.33,D0366,District_366
District_366,22,266.16,49.93,D0366,District_366
District_366,23,37.94,76.29,D0366,District_366
District_366,24,349.11,37.86,D0366,District_366
District_366,25,311.89,57.46,D0366,District_366
District_366,26,94.51,81.87,D0366,District_366
District_367,1,234.72,45.74,D0367,District_367
District_367,2,360.16,71.28,D0367,District_367
District_367,3,264.72,40.74,D0367,District_367
District_367,4,197.74,37.19,D0367,District_367
District_367,5,161.17,66.63,D0367,District_367
District_367,6,305.2,77.25,D0367,District_367
District_367,7,469.55,37.94,D0367,District_367
District_367,8,335.87,94.24,D0367,District_367
District_367,9,37.37,45.8,D0367,District_367
District_367,10,230.34,38.4,D0367,District_367
District_367,11,445.41,44.19,D0367,District_367
District_367,12,47.23,41.87,D0367,District_367
District_367,13,494.44,36.35,D0367,District_367
District_367,14,474.53,85.85,D0367,District_367
District_367,15,39.14,64.69,D0367,District_367
District_367,16,466.71,57.2,D0367,District_367
District_367,17,181.57,96.54,D0367,District_367
District_367,18,422.35,55.97,D0367,District_367
District_367,19,209.19,41.69,D0367,District_367
District_367,20,220.43,49.18,D0367,District_367
District_367,21,317.12,46.73,D0367,District_367
District_367,22,387.24,64.91,D0367,District_367
District_367,23,16.89,50.41,D0367,District_367
District_367,24,296.58,66.12,D0367,District_367
District_367,25,93.37,76.85,D0367,District_367
District_367,26,172.97,84.41,D0367,District_367
District_368,1,173.98,79.71,D0368,District_368
District_368,2,234.53,44.39,D0368,District_368
District_368,3,167.07,38.11,D0368,District_368
District_368,4,53.68,67.97,D0368,District_368
District_368,5,72.81,43.92,D0368,District_368
District_368,6,16.72,35.95,D0368,District_368
District_368,7,235.12,66.9,D0368,District_368
District_368,8,477.22,52.88,D0368,District_368
District_368,9,57.84,82.93,D0368,District_368
District_368,10,473.13,51.99,D0368,District_368
District_368,11,366.68,98.51,D0368,District_368
District_368,12,318.75,83.1,D0368,District_368
District_368,13,322.64,34.04,D0368,District_368
District_368,14,413.36,65.62,D0368,District_368
District_368,15,53.46,69.38,D0368,District_368
District_368,16,252.38,78.67,D0368,District_368
District_368,17,348.55,64.85,D0368,District_368
District_368,18,293.41,63.84,D0368,District_368
District_368,19,416.39,55.76,D0368,District_368
District_368,20,36.14,49.0,D0368,District_368
District_368,21,345.35,96.23,D0368,District_368
District_368,22,267.01,52.23,D0368,District_368
District_368,23,189.58,34.44,D0368,District_368
District_368,24,170.14,41.71,D0368,District_368
District_368,25,310.42,90.01,D0368,District_368
District_368,26,445.5,71.06,D0368,District_368
District_369,1,248.09,84.51,D0369,District_369
District_369,2,412.36,86.61,D0369,District_369
District_369,3,201.08,87.63,D0369,District_369
District_369,4,51.2,68.54,D0369,District_369
District_369,5,30.75,42.4,D0369,District_369
District_369,6,25.67,40.38,D0369,District_369
District_369,7,190.08,70.18,D0369,District_369
District_369,8,168.62,55.66,D0369,District_369
District_369,9,358.97,69.06,D0369,District_369
District_369,10,371.41,64.89,D0369,District_369
District_369,11,25.43,72.15,D0369,District_369
District_369,12,110.56,32.25,D0369,District_369
District_369,13,137.13,32.3,D0369,District_369
District_369,14,273.81,80.51,D0369,District_369
District_369,15,72.26,43.52,D0369,District_369
District_369,16,66.97,75.65,D0369,District_369
District_369,17,471.89,68.26,D0369,District_369
District_369,18,402.1,98.73,D0369,District_369
District_369,19,90.33,88.48,D0369,District_369
District_369,20,203.28,58.92,D0369,District_369
District_369,21,177.81,73.15,D0369,District_369
District_369,22,395.5,38.21,D0369,District_369
District_369,23,255.11,57.05,D0369,District_369
District_369,24,63.92,81.37,D0369,District_369
District_369,25,369.5,73.59,D0369,District_369
District_369,26,198.44,63.91,D0369,District_369
District_370,1,131.46,42.36,D0370,District_370
District_370,2,187.75,86.22,D0370,District_370
District_370,3,248.88,49.12,D0370,District_370
District_370,4,171.56,87.43,D0370,District_370
District_370,5,120.95,72.81,D0370,District_370
District_370,6,199.25,56.09,D0370,District_370
District_370,7,9.59,32.84,D0370,District_370
District_370,8,386.25,46.27,D0370,District_370
District_370,9,85.47,92.23,D0370,District_370
District_370,10,21.95,87.26,D0370,District_370
District_370,11,326.85,70.24,D0370,District_370
District_370,12,386.97,62.64,D0370,District_370
District_370,13,406.91,75.3,D0370,District_370
District_370,14,246.75,62.64,D0370,District_370
District_370,15,102.68,75.1,D0370,District_370
District_370,16,368.61,51.52,D0370,District_370
District_370,17,349.86,88.69,D0370,District_370
District_370,18,123.14,79.13,D0370,District_370
District_370,19,451.7,53.1,D0370,District_370
District_370,20,52.19,88.15,D0370,District_370
District_370,21,491.34,64.11,D0370,District_370
District_370,22,430.12,42.22,D0370,District_370
District_370,23,343.95,35.44,D0370,District_370
District_370,24,469.37,78.97,D0370,District_370
District_370,25,361.16,90.56,D0370,District_370
District_370,26,95.23,86.52,D0370,District_370
District_371,1,221.08,75.9,D0371,District_371
District_371,2,35.75,39.9,D0371,District_371
District_371,3,194.83,36.58,D0371,District_371
District_371,4,370.8,54.15,D0371,District_371
District_371,5,193.22,89.84,D0371,District_371
District_371,6,165.15,97.32,D0371,District_371
District_371,7,297.68,46.9,D0371,District_371
District_371,8,436.1,83.35,D0371,District_371
District_371,9,23.79,70.17,D0371,District_371
District_371,10,192.74,32.23,D0371,District_371
District_371,11,79.12,68.0,D0371,District_371
District_371,12,347.68,86.42,D0371,District_371
District_371,13,52.86,49.33,D0371,District_371
District_371,14,332.4,92.82,D0371,District_371
District_371,15,143.09,46.54,D0371,District_371
District_371,16,99.46,35.35,D0371,District_371
District_371,17,468.18,41.2,D0371,District_371
District_371,18,9.26,88.59,D0371,District_371
District_371,19,218.89,59.21,D0371,District_371
District_371,20,10.81,85.79,D0371,District_371
District_371,21,241.8,67.19,D0371,District_371
District_371,22,250.52,63.64,D0371,District_371
District_371,23,160.83,86.48,D0371,District_371
District_371,24,66.08,59.64,D0371,District_371
District_371,25,188.19,86.14,D0371,District_371
District_371,26,336.13,37.05,D0371,District_371
District_372,1,391.2,74.54,D0372,District_372
District_372,2,265.38,79.18,D0372,District_372
District_372,3,294.92,92.94,D0372,District_372
District_372,4,100.31,45.7,D0372,District_372
District_372,5,143.67,72.3,D0372,District_372
District_372,6,80.95,60.33,D0372,District_372
District_372,7,124.65,56.79,D0372,District_372
District_372,8,112.44,37.47,D0372,District_372
District_372,9,259.72,39.4,D0372,District_372
District_372,10,281.34,88.59,D0372,District_372
District_372,11,472.47,82.48,D0372,District_372
District_372,12,97.79,56.76,D0372,District_372
District_372,13,320.84,87.99,D0372,District_372
District_372,14,408.63,35.65,D0372,District_372
District_372,15,280.12,73.73,D0372,District_372
District_372,16,127.5,90.77,D0372,District_372
District_372,17,131.28,88.72,D0372,District_372
District_372,18,19.63,56.09,D0372,District_372
District_372,19,152.72,82.17,D0372,District_372
District_372,20,372.3,59.92,D0372,District_372
District_372,21,23.76,88.81,D0372,District_372
District_372,22,109.65,67.15,D0372,District_372
District_372,23,353.12,83.54,D0372,District_372
District_372,24,391.33,35.5,D0372,District_372
District_372,25,227.66,71.3,D0372,District_372
District_372,26,349.04,68.52,D0372,District_372
District_373,1,193.98,72.7,D0373,District_373
District_373,2,79.96,78.69,D0373,District_373
District_373,3,199.07,94.27,D0373,District_373
District_373,4,289.98,85.0,D0373,District_373
District_373,5,474.03,45.37,D0373,District_373
District_373,6,34.38,87.81,D0373,District_373
District_373,7,253.7,38.55,D0373,District_373
District_373,8,164.46,73.55,D0373,District_373
District_373,9,254.16,91.79,D0373,District_373
District_373,10,11.99,37.08,D0373,District_373
District_373,11,156.51,89.48,D0373,District_373
District_373,12,409.93,85.9,D0373,District_373
District_373,13,276.97,65.26,D0373,District_373
District_373,14,225.29,51.62,D0373,District_373
District_373,15,142.76,58.38,D0373,District_373
District_373,16,149.02,97.81,D0373,District_373
District_373,17,191.55,44.12,D0373,District_373
District_373,18,417.79,70.57,D0373,District_373
District_373,19,483.61,35.83,D0373,District_373
District_373,20,219.33,45.25,D0373,District_373
District_373,21,196.68,83.43,D0373,District_373
District_373,22,423.28,51.18,D0373,District_373
District_373,23,213.45,99.0,D0373,District_373
District_373,24,276.01,65.06,D0373,District_373
District_373,25,115.47,66.16,D0373,District_373
District_373,26,371.75,32.54,D0373,District_373
District_374,1,265.99,96.96,D0374,District_374
District_374,2,404.52,42.2,D0374,District_374
District_374,3,390.37,67.68,D0374,District_374
District_374,4,107.5,57.7,D0374,District_374
District_374,5,357.82,59.09,D0374,District_374
District_374,6,400.03,75.03,D0374,District_374
District_374,7,173.05,76.35,D0374,District_374
District_374,8,86.3,40.8,D0374,District_374
District_374,9,1.32,64.97,D0374,District_374
District_374,10,225.45,85.33,D0374,District_374
District_374,11,176.22,61.03,D0374,District_374
District_374,12,277.45,41.61,D0374,District_374
District_374,13,94.02,51.93,D0374,District_374
District_374,14,429.83,44.87,D0374,District_374
District_374,15,128.88,38.81,D0374,District_374
District_374,16,113.21,56.43,D0374,District_374
District_374,17,240.36,67.87,D0374,District_374
District_374,18,249.43,35.09,D0374,District_374
District_374,19,107.54,72.27,D0374,District_374
District_374,20,135.93,99.51,D0374,District_374
District_374,21,84.85,97.49,D0374,District_374
District_374,22,359.23,88.04,D0374,District_374
District_374,23,385.04,48.64,D0374,District_374
District_374,24,231.16,31.57,D0374,District_374
District_374,25,357.04,88.35,D0374,District_374
District_374,26,367.97,33.9,D0374,District_374
District_375,1,69.14,44.39,D0375,District_375
District_375,2,483.09,68.11,D0375,District_375
District_375,3,410.52,42.49,D0375,District_375
District_375,4,102.24,88.37,D0375,District_375
District_375,5,93.08,84.4,D0375,District_375
District_375,6,62.83,82.9,D0375,District_375
District_375,7,69.19,87.13,D0375,District_375
District_375,8,374.08,45.38,D0375,District_375
District_375,9,234.83,81.02,D0375,District_375
District_375,10,391.47,54.87,D0375,District_375
District_375,11,373.13,76.68,D0375,District_375
District_375,12,302.31,38.54,D0375,District_375
District_375,13,343.18,79.39,D0375,District_375
District_375,14,9.18,98.05,D0375,District_375
District_375,15,155.89,33.05,D0375,District_375
District_375,16,318.91,36.57,D0375,District_375
District_375,17,4.67,38.65,D0375,District_375
District_375,18,16.49,60.14,D0375,District_375
District_375,19,425.94,50.35,D0375,District_375
District_375,20,342.01,86.48,D0375,District_375
District_375,21,132.68,63.17,D0375,District_375
District_375,22,343.98,63.92,D0375,District_375
District_375,23,396.23,80.19,D0375,District_375
District_375,24,153.4,55.34,D0375,District_375
District_375,25,18.02,54.72,D0375,District_375
District_375,26,466.39,82.98,D0375,District_375
District_376,1,172.59,84.6,D0376,District_376
District_376,2,53.24,31.01,D0376,District_376
District_376,3,245.93,40.07,D0376,District_376
District_376,4,384.23,44.92,D0376,District_376
District_376,5,110.82,54.61,D0376,District_376
District_376,6,134.75,50.4,D0376,District_376
District_376,7,121.36,76.8,D0376,District_376
District_376,8,495.84,87.97,D0376,District_376
District_376,9,98.7,43.45,D0376,District_376
District_376,10,287.76,69.41,D0376,District_376
District_376,11,462.63,55.75,D0376,District_376
District_376,12,73.45,65.4,D0376,District_376
District_376,13,485.43,73.45,D0376,District_376
District_376,14,473.74,92.55,D0376,District_376
District_376,15,442.29,43.46,D0376,District_376
District_376,16,107.28,36.09,D0376,District_376
District_376,17,317.03,73.9,D0376,District_376
District_376,18,380.45,57.59,D0376,District_376
District_376,19,493.01,41.4,D0376,District_376
District_376,20,90.21,38.2,D0376,District_376
District_376,21,383.01,69.12,D0376,District_376
District_376,22,169.4,51.03,D0376,District_376
District_376,23,87.81,99.82,D0376,District_376
